reference_id,pubmed_id,doi,title,authors,journal,year,github_url,open_access,status,confidence
814,40255344,10.1016/j.lanwpc.2025.101545,Mapping residual malaria transmission in Vietnam.,"McPhail Michael A, Gelaw Yalemzewod Assefa, Nguyen Xuan Thang, Oo Win Han, Fowkes Freya J I, Ngo Duc Thang, Nguyen Thi Hong Phuc, Symons Tasmin L et al.",The Lancet regional health. Western Pacific,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
813,40822274,10.1016/j.idm.2025.07.012,Impact of asymptomatic infections on malaria transmission dynamics.,"Haringo Andualem Tekle, Obsu Legesse Lemecha, Bushu Feyissa Kebede",Infectious Disease Modelling,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.367, ""has_github"": false, ""has_abstract"": true}"
799,40448113,10.1186/s12936-025-05415-5,An integrative review of the combined use of mathematical and statistical models for estimating malaria transmission parameters.,"Grosso Alessandro, Hens Niel, Abrams Steven",Malaria journal,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
798,41257745,10.1186/s12936-025-05633-x,Modelling the impact of different intervention packages for malaria control under varying intensities of pyrethroid resistance.,"Gervas Hamenyimana E, Mayengo Maranya M, Mlacha Yeromin P, Ngowo Halfan S, Okumu Fredros O, Selvaraj Prashanth",Malaria journal,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
784,39885514,10.1186/s12936-025-05251-7,Quantifying the potential value of entomological data collection for programmatic decision-making on malaria control in sub-Saharan African settings.,"Schmit Nora, Topazian Hillary M, Pianella Matteo, Charles Giovanni D, Winskill Peter, Hancock Penelope A, Sherrard-Smith Ellie, Hauck Katharina et al.",Malaria journal,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
783,41326507,10.1038/s41598-025-27152-0,Fractal fractional approach to investigate the forecasting and dynamics of malaria disease for early control precaution.,"Farman Muhammad, Hurdoganoglu Ulas, Hincal Nehir, Gokbulut Nezihal, Guler Emrah, Suer Kaya, Sambas Aceng, Hincal Evren",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.4, ""has_github"": false, ""has_abstract"": true}"
757,40199955,10.1038/s42003-025-07949-5,Modelling the effects of diurnal temperature variation on malaria infection dynamics in mosquitoes.,"Stopard Isaac J, Sanou Antoine, Suh Eunho, Cator Lauren J, Thomas Matthew B, Guelbéogo W Moussa, Sagnon N'Falé, Lambert Ben et al.",Communications biology,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
756,40609856,10.1016/j.mbs.2025.109466,Assessing the impact of the Wolbachia-based control of malaria.,"Qu Zhuolin, Childs Lauren M",Mathematical biosciences,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
612,41087576,10.1038/s41598-025-21097-0,A health and economic evaluation of the spatial spillover effect from measles resurgence.,"Xie Kexin, Marathe Achla, Thakur Mugdha, Chen Jiangzhuo, Deng Xinwei, Vullikanti Anil",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.442, ""has_github"": false, ""has_abstract"": true}"
755,40789905,10.1038/s41598-025-14280-w,Fractional-order model of malaria incorporating treatment and prevention strategies.,"Agbata Benedict Celestine, Kovaci Sander, Agbebaku Dennis Ferdinand, Dervishi Raimonda, Abah Emmanuel, Mbah Godwin Christopher Ezike, Emadifar Homan, Smerat Aseel",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
754,41340159,10.1186/s13071-025-07070-w,Prediction of mosquito vector abundance for three species in the Anopheles gambiae complex.,"Hosack Geoffrey R, El-Hachem Maud, Ickowicz Adrien, Beeton Nicholas J, Wilkins Andrew, Hayes Keith R, Rund Samuel S C, Kelly Sarah A et al.",Parasites & vectors,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.467, ""has_github"": false, ""has_abstract"": true}"
745,40532041,10.1371/journal.pone.0319166,A novel ABC fractional-order mathematical model for malaria transmission dynamics incorporating treatment-seeking behavior.,"Jaleta Sisay Fikadu, Duressa Gemechis File, Deressa Chernet Tuge",PloS one,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.5, ""has_github"": false, ""has_abstract"": true}"
744,40743314,10.1371/journal.pcbi.1013330,Multitask deep learning for the emulation and calibration of an agent-based malaria transmission model.,"Mondal Agastya, Anirudh Rushil, Selvaraj Prashanth",PLoS computational biology,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.5, ""has_github"": false, ""has_abstract"": true}"
740,41203884,10.1038/s43856-025-01145-6,Identifying malaria elimination strategies in the presence of human movement in Bangladesh.,"Mahmud Ayesha S, Chang Meng-Chun, Citron Daniel T, Engø-Monsen Kenth, Sayeed Abdullah Abu, Zaman Sazid Ibna, Uddin Didar, Rahman Md Mushfiqur et al.",Communications medicine,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.508, ""has_github"": false, ""has_abstract"": true}"
732,40341172,10.1038/s41467-025-58326-z,Impact of dhps mutations on sulfadoxine-pyrimethamine protective efficacy and implications for malaria chemoprevention.,"Mousa Andria, Cuomo-Dannenburg Gina, Thompson Hayley A, Bell David J, D'Alessandro Umberto, Gosling Roly, Nahum Alain, Barnes Karen I et al.",Nature communications,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.533, ""has_github"": false, ""has_abstract"": true}"
722,41362448,10.1016/j.crpvbd.2025.100328,Age-structured vaccination strategies in mathematical modeling of malaria transmission.,"Haringo Andualem Tekle, Obsu Legesse Lemecha, Bushu Feyissa Kebede",Current research in parasitology & vector-borne diseases,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.575, ""has_github"": false, ""has_abstract"": true}"
624,40835881,10.1038/s41598-025-15253-9,Deterministic and fractional-order modeling of measles dynamics with harmonic mean incidence rate and quarantine impact.,"Khan Rehan, Popa Ioan-Lucian, Ismail Emad A A, Awwad Fuad A, Ishtiaq Umar",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.433, ""has_github"": false, ""has_abstract"": true}"
627,40205683,10.1080/10255842.2025.2485374,A numerical investigation of fractional measles epidemic model using Chebyshev spectral collocation method.,"Thirumalai Sagithya, Yüzbaşı Şuayip, Seshadri Rajeswari",Computer methods in biomechanics and biomedical engineering,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.425, ""has_github"": false, ""has_abstract"": true}"
711,40554730,10.1080/17513758.2025.2522345,Mathematical modelling and optimal control of malaria transmission with antimalarial drug and insecticide resistance.,Mwanga Gasper G,Journal of biological dynamics,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
710,40574872,10.1016/j.idm.2025.05.006,Regional variation and epidemiological insights in malaria underestimation in Cameroon.,"Iyaniwura Sarafa A, Han Qing, Yong Ngem Bede, Rutayisire Ghislain, Adom-Konadu Agnes, Mbah Okwen Patrick, Tchouassi David Poumo, Badu Kingsley et al.",Infectious Disease Modelling,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.6, ""has_github"": false, ""has_abstract"": true}"
708,40158117,10.1186/s13104-025-07153-y,Modeling the variability of temperature on the population dynamics of Anopheles arabiensis.,"Gizaw Ademe Kebede, Erena Temesgen, Simma Eba Alemayehu, Menbiko Dawit Kechine, Etefa Dinka Tilahun, Yewhalaw Delenasaw, Deressa Chernet Tuge",BMC research notes,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.608, ""has_github"": false, ""has_abstract"": true}"
635,38149815,10.1080/10255842.2023.2297171,A fractional modeling approach for the transmission dynamics of measles with double-dose vaccination.,"Farhan Muhammad, Shah Zahir, Jan Rashid, Islam Saeed, Alshehri Mansoor H, Ling Zhi",Computer methods in biomechanics and biomedical engineering,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.375, ""has_github"": false, ""has_abstract"": true}"
170,40810181,10.1093/imammb/dqaf007,Stability Analysis and Quantification of Effects of Partial and Full Vaccination Using Fractional Order SVIR model.,"Srivastava Abhay, Nilam",Mathematical medicine and biology : a journal of the IMA,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.307, ""has_github"": false, ""has_abstract"": true}"
171,40405112,10.1186/s12889-025-23059-7,A novel framework for inferring dynamic infectious disease transmission with graph attention: a COVID-19 case study in Korea.,"Lee Minji, Choi Heejin, Lee Chang Hyeong",BMC public health,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.307, ""has_github"": false, ""has_abstract"": true}"
172,40294079,10.1371/journal.pone.0318426,Transmission matrix parameter estimation of COVID-19 evolution with age compartments using ensemble-based data assimilation.,"Rosa Santiago, Pulido Manuel A, Ruiz Juan J, Cocucci Tadeo J",PloS one,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.307, ""has_github"": false, ""has_abstract"": true}"
173,40233303,10.1371/journal.pcbi.1012960,Estimating Re and overdispersion in secondary cases from the size of identical sequence clusters of SARS-CoV-2.,"Hodcroft Emma B, Wohlfender Martin S, Neher Richard A, Riou Julien, Althaus Christian L",PLoS computational biology,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.307, ""has_github"": false, ""has_abstract"": true}"
174,40158773,10.1016/j.mbs.2025.109432,Testing-isolation interventions will likely be insufficient to contain future novel disease outbreaks.,"Demers Jeffery, Fagan William F, Potluri Sriya, Calabrese Justin M",Mathematical biosciences,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.307, ""has_github"": false, ""has_abstract"": true}"
175,39876937,,Physics-informed deep learning for infectious disease forecasting.,"Qian Ying, Zhang Kui, Marty Éric, Basu Avranil, O'Dea Eamon B, Wang Xianqiao, Fox Spencer, Rohani Pejman et al.",ArXiv,2025,,False,PENDING,"{""has_doi"": false, ""relevance"": 0.307, ""has_github"": false, ""has_abstract"": true}"
66,39885197,10.1038/s41598-025-86739-9,Significance of supervision sampling in control of communicable respiratory disease simulated by a new model during different stages of the disease.,"Hounye Alphonse Houssou, Pan Xiaogao, Zhao Yuqi, Cao Cong, Wang Jiaoju, Venunye Abidi Mimi, Xiong Li, Chai Xiangping et al.",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.473, ""has_github"": false, ""has_abstract"": true}"
8,41165884,10.1007/s00285-025-02299-6,Mapping Incidence and Prevalence Peak Data for SIR Modeling Applications.,"Murph Alexander C, Gibson G Casey, Beesley Lauren J, Panda Nishant, Castro Lauren A, Del Valle Sara Y, Manore Carrie A, Osthus Dave A",Journal of mathematical biology,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.733, ""has_github"": false, ""has_abstract"": true}"
69,41366273,10.1038/s41598-025-28374-y,Estimation of undetected asymptomatic infections of COVID-19: a mathematical modeling approach.,"Choi Yongin, Kim Pilwon, Lee Chang Hyeong",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.447, ""has_github"": false, ""has_abstract"": true}"
70,41157837,10.1080/17513758.2025.2568392,Optimal control analysis of a mathematical model of malaria and COVID-19 co-infection dynamics.,"Diabaté Abou Bakari, Sangaré Boureima, Koutou Ousmane",Journal of biological dynamics,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.447, ""has_github"": false, ""has_abstract"": true}"
187,40535936,10.1098/rsos.241964,Unifying human infectious disease models and real-time awareness of population- and subpopulation-level intervention effectiveness.,"Seibel Rachel L, Tildesley Michael J, Hill Edward M",Royal Society open science,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
188,40503358,10.1016/j.idm.2025.02.005,Estimating the effect of contact tracing during the early stage of an epidemic.,"Wang Manting, Ma Junling, van den Driessche P, Cowen Laura L E",Infectious Disease Modelling,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
189,39751694,10.1007/s11538-024-01387-w,A Theoretical Analysis of Mass Testing Strategies to Control Epidemics.,"Sabbatino Michela, De Reggi Simone, Pugliese Andrea",Bulletin of mathematical biology,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.3, ""has_github"": false, ""has_abstract"": true}"
1682,41174527,10.1186/s12879-025-11520-2,Human mobility and sewage data correlate with COVID-19 epidemic evolution in a 3-year surveillance of the metropolitan area of Bologna.,"Durazzi Francesco, Lunedei Enrico, Colombini Giulio, Gatti Giulia, Sambri Vittorio, De Cesare Alessandra, Crippa Cecilia, Pasquali Frédérique et al.",BMC infectious diseases,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.257, ""has_github"": false, ""has_abstract"": true}"
1676,40899171,10.3934/mbe.2025070,Modelling behavioural interactions in infection disclosure during an outbreak: An evolutionary game theory approach.,"Verma Pranav, Kumar Viney, Bhattacharyya Samit",Mathematical biosciences and engineering : MBE,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.281, ""has_github"": false, ""has_abstract"": true}"
197,41422098,10.1038/s41598-025-32483-z,A hybrid Daubechies wavelet collocation approach for a fractional-order SIR epidemic model with delay effects.,"Sarkar Nimai, Sen Mausumi",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.733, ""has_github"": false, ""has_abstract"": true}"
1674,40733509,10.3390/v17070891,Mathematical Modeling of Andrographolide Therapy Effects and Immune Response in In Vivo Dynamics of SARS-CoV-2 Infection.,"Yarnvitayalert Panittavee, Saleewong Teerapol",Viruses,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.286, ""has_github"": false, ""has_abstract"": true}"
1665,40347358,10.1007/s10729-025-09703-z,"Location planning, resource reallocation and patient assignment during a pandemic considering the needs of ordinary patients.","Lu Yu, Lin Shaochong, Shen Zuo-Jun Max, Zhang Junlong",Health care management science,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.314, ""has_github"": false, ""has_abstract"": true}"
1664,40005554,10.3390/pathogens14020179,How Does Vaccine-Induced Immunity Compare to Infection-Acquired Immunity in the Dynamics of COVID-19?,"Hewage Indunil M, Hull-Nye Dylan, Schwartz Elissa J","Pathogens (Basel, Switzerland)",2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.324, ""has_github"": false, ""has_abstract"": true}"
71,40513075,10.1097/EDE.0000000000001876,Improving the Use of Social Contact Studies in Epidemic Modeling.,"Britton Tom, Ball Frank","Epidemiology (Cambridge, Mass.)",2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.447, ""has_github"": false, ""has_abstract"": true}"
1661,40078142,10.1098/rsta.2024.0216,Emulating computer models with high-dimensional count output.,"Salter James M, McKinley Trevelyan J, Xiong Xiaoyu, Williamson Daniel B","Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.343, ""has_github"": false, ""has_abstract"": true}"
210,39900333,10.1016/j.mbs.2025.109383,Investigating seasonal disease emergence and extinction in stochastic epidemic models.,"Hridoy Mahmudul Bari, Allen Linda J S",Mathematical biosciences,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.667, ""has_github"": false, ""has_abstract"": true}"
1655,39809805,10.1038/s41598-024-80166-y,Compartmental Models Driven by Renewal Processes: Survival Analysis and Applications to SVIS Epidemic Models.,"Wanduku Divine, Hasan Md Mahmud",Scientific reports,2025,,False,PENDING,"{""has_doi"": true, ""relevance"": 0.481, ""has_github"": false, ""has_abstract"": true}"
